Time,Channel A
(ms),(V)

-1.48089626,0.01788385
-1.48057626,0.00006104
-1.48025626,0.00006104
-1.47993626,0.00006104
-1.47961626,0.00006104
-1.47929626,0.01788385
-1.47897626,0.00006104
-1.47865626,0.00006104
-1.47833626,0.01788385
-1.47801626,0.01788385
-1.47769626,0.00006104
-1.47737626,0.03570665
-1.47705626,0.00006104
-1.47673626,0.00006104
-1.47641626,0.01788385
-1.47609626,0.00006104
-1.47577626,0.00006104
-1.47545626,0.01788385
-1.47513626,0.01788385
-1.47481626,0.00006104
-1.47449626,0.00006104
-1.47417626,0.00006104
-1.47385626,0.00006104
-1.47353626,0.00006104
-1.47321626,0.00006104
-1.47289626,0.00006104
-1.47257626,0.00006104
-1.47225626,0.00006104
-1.47193626,0.00006104
-1.47161626,0.01788385
-1.47129626,0.00006104
-1.47097626,0.01788385
-1.47065626,0.01788385
-1.47033626,0.00006104
-1.47001626,0.01788385
-1.46969626,0.01788385
-1.46937626,0.00006104
-1.46905626,0.01788385
-1.46873626,0.00006104
-1.46841626,0.00006104
-1.46809626,0.00006104
-1.46777626,0.00006104
-1.46745626,0.00006104
-1.46713626,0.00006104
-1.46681626,0.00006104
-1.46649626,0.00006104
-1.46617626,0.00006104
-1.46585626,0.01788385
-1.46553626,0.01788385
-1.46521626,0.01788385
-1.46489626,0.00006104
-1.46457626,0.00006104
-1.46425626,0.01788385
-1.46393626,0.00006104
-1.46361626,0.00006104
-1.46329626,0.00006104
-1.46297626,0.00006104
-1.46265626,0.00006104
-1.46233626,0.00006104
-1.46201626,0.00006104
-1.46169626,-0.01770074
-1.46137626,-0.01770074
-1.46105626,0.00006104
-1.46073626,0.00006104
-1.46041626,0.00006104
-1.46009626,0.00006104
-1.45977626,0.00006104
-1.45945626,0.01788385
-1.45913626,0.00006104
-1.45881626,0.01788385
-1.45849626,0.01788385
-1.45817626,0.01788385
-1.45785626,0.01788385
-1.45753626,0.00006104
-1.45721626,0.00006104
-1.45689626,0.00006104
-1.45657626,0.01788385
-1.45625626,0.00006104
-1.45593626,0.00006104
-1.45561626,0.00006104
-1.45529626,-0.01770074
-1.45497626,0.00006104
-1.45465626,0.00006104
-1.45433626,0.00006104
-1.45401626,0.00006104
-1.45369626,0.00006104
-1.45337626,0.00006104
-1.45305626,0.00006104
-1.45273626,0.00006104
-1.45241626,0.00006104
-1.45209626,0.00006104
-1.45177626,0.00006104
-1.45145626,0.00006104
-1.45113626,0.01788385
-1.45081626,0.00006104
-1.45049626,0.00006104
-1.45017626,0.00006104
-1.44985626,0.00006104
-1.44953626,0.00006104
-1.44921626,0.00006104
-1.44889626,0.00006104
-1.44857626,0.00006104
-1.44825626,0.00006104
-1.44793626,0.00006104
-1.44761626,0.00006104
-1.44729626,0.00006104
-1.44697626,0.00006104
-1.44665626,0.00006104
-1.44633626,0.00006104
-1.44601626,0.00006104
-1.44569626,0.00006104
-1.44537626,0.00006104
-1.44505626,0.00006104
-1.44473626,0.00006104
-1.44441626,0.00006104
-1.44409626,0.00006104
-1.44377626,0.00006104
-1.44345626,0.01788385
