Time,Channel A
(ms),(V)

-1.48086878,0.00006104
-1.48054878,0.03570665
-1.48022878,0.01788385
-1.47990878,0.01788385
-1.47958878,0.00006104
-1.47926878,-0.01770074
-1.47894878,0.00006104
-1.47862878,0.01788385
-1.47830878,0.00006104
-1.47798878,0.01788385
-1.47766878,0.03570665
-1.47734878,0.01788385
-1.47702878,0.01788385
-1.47670878,0.01788385
-1.47638878,0.00006104
-1.47606878,0.01788385
-1.47574878,0.01788385
-1.47542878,0.00006104
-1.47510878,0.01788385
-1.47478878,0.01788385
-1.47446878,0.00006104
-1.47414878,0.01788385
-1.47382878,0.00006104
-1.47350878,0.00006104
-1.47318878,0.00006104
-1.47286878,0.00006104
-1.47254878,-0.01770074
-1.47222878,0.00006104
-1.47190878,0.00006104
-1.47158878,0.00006104
-1.47126878,0.01788385
-1.47094878,0.00006104
-1.47062878,0.00006104
-1.47030878,0.01788385
-1.46998878,0.00006104
-1.46966878,0.00006104
-1.46934878,0.01788385
-1.46902878,0.01788385
-1.46870878,0.00006104
-1.46838878,0.00006104
-1.46806878,0.00006104
-1.46774878,0.01788385
-1.46742878,0.01788385
-1.46710878,0.00006104
-1.46678878,0.00006104
-1.46646878,0.00006104
-1.46614878,0.00006104
-1.46582878,0.00006104
-1.46550878,0.00006104
-1.46518878,0.00006104
-1.46486878,0.01788385
-1.46454878,0.00006104
-1.46422878,0.00006104
-1.46390878,0.00006104
-1.46358878,0.00006104
-1.46326878,0.00006104
-1.46294878,0.00006104
-1.46262878,0.00006104
-1.46230878,0.00006104
-1.46198878,0.00006104
-1.46166878,0.00006104
-1.46134878,-0.01770074
-1.46102878,0.00006104
-1.46070878,0.00006104
-1.46038878,0.00006104
-1.46006878,0.00006104
-1.45974878,0.00006104
-1.45942878,0.01788385
-1.45910878,0.01788385
-1.45878878,0.01788385
-1.45846878,0.00006104
-1.45814878,0.01788385
-1.45782878,0.00006104
-1.45750878,0.00006104
-1.45718878,0.01788385
-1.45686878,0.00006104
-1.45654878,0.00006104
-1.45622878,0.00006104
-1.45590878,0.00006104
-1.45558878,0.00006104
-1.45526878,0.00006104
-1.45494878,-0.01770074
-1.45462878,-0.01770074
-1.45430878,0.00006104
-1.45398878,-0.01770074
-1.45366878,0.00006104
-1.45334878,0.00006104
-1.45302878,0.00006104
-1.45270878,0.00006104
-1.45238878,0.00006104
-1.45206878,0.00006104
-1.45174878,0.00006104
-1.45142878,0.00006104
-1.45110878,0.01788385
-1.45078878,0.00006104
-1.45046878,0.01788385
-1.45014878,0.00006104
-1.44982878,0.00006104
-1.44950878,0.01788385
-1.44918878,0.00006104
-1.44886878,0.00006104
-1.44854878,0.00006104
-1.44822878,0.00006104
-1.44790878,0.00006104
-1.44758878,0.00006104
-1.44726878,0.00006104
-1.44694878,0.00006104
-1.44662878,0.00006104
-1.44630878,0.00006104
-1.44598878,0.00006104
-1.44566878,0.00006104
-1.44534878,-0.01770074
-1.44502878,0.00006104
-1.44470878,0.00006104
-1.44438878,0.00006104
-1.44406878,0.00006104
-1.44374878,0.00006104
-1.44342878,0.00006104
