Time,Channel A
(ms),(V)

-1.48073246,0.03570665
-1.48041246,0.01788385
-1.48009246,0.00006104
-1.47977246,0.01788385
-1.47945246,0.01788385
-1.47913246,0.01788385
-1.47881246,0.03570665
-1.47849246,0.01788385
-1.47817246,-0.01770074
-1.47785246,0.01788385
-1.47753246,0.01788385
-1.47721246,0.00006104
-1.47689246,0.01788385
-1.47657246,0.00006104
-1.47625246,-0.01770074
-1.47593246,0.01788385
-1.47561246,0.01788385
-1.47529246,0.00006104
-1.47497246,0.01788385
-1.47465246,0.01788385
-1.47433246,0.01788385
-1.47401246,0.01788385
-1.47369246,0.00006104
-1.47337246,0.00006104
-1.47305246,0.01788385
-1.47273246,0.01788385
-1.47241246,0.00006104
-1.47209246,0.01788385
-1.47177246,0.01788385
-1.47145246,0.00006104
-1.47113246,0.00006104
-1.47081246,0.00006104
-1.47049246,0.00006104
-1.47017246,0.01788385
-1.46985246,-0.01770074
-1.46953246,-0.01770074
-1.46921246,0.00006104
-1.46889246,0.00006104
-1.46857246,0.01788385
-1.46825246,0.00006104
-1.46793246,0.01788385
-1.46761246,0.01788385
-1.46729246,0.00006104
-1.46697246,0.00006104
-1.46665246,0.00006104
-1.46633246,0.01788385
-1.46601246,0.01788385
-1.46569246,0.01788385
-1.46537246,0.01788385
-1.46505246,0.00006104
-1.46473246,0.00006104
-1.46441246,0.00006104
-1.46409246,-0.01770074
-1.46377246,0.00006104
-1.46345246,0.00006104
-1.46313246,0.00006104
-1.46281246,0.00006104
-1.46249246,0.00006104
-1.46217246,0.00006104
-1.46185246,0.01788385
-1.46153246,0.00006104
-1.46121246,0.00006104
-1.46089246,0.01788385
-1.46057246,0.00006104
-1.46025246,0.00006104
-1.45993246,0.00006104
-1.45961246,0.01788385
-1.45929246,0.00006104
-1.45897246,0.00006104
-1.45865246,-0.01770074
-1.45833246,0.00006104
-1.45801246,0.00006104
-1.45769246,0.00006104
-1.45737246,0.00006104
-1.45705246,0.00006104
-1.45673246,0.00006104
-1.45641246,0.01788385
-1.45609246,0.00006104
-1.45577246,0.00006104
-1.45545246,0.00006104
-1.45513246,0.01788385
-1.45481246,0.00006104
-1.45449246,0.00006104
-1.45417246,0.00006104
-1.45385246,0.00006104
-1.45353246,0.00006104
-1.45321246,0.00006104
-1.45289246,0.00006104
-1.45257246,0.00006104
-1.45225246,0.00006104
-1.45193246,-0.01770074
-1.45161246,0.00006104
-1.45129246,0.00006104
-1.45097246,-0.01770074
-1.45065246,0.00006104
-1.45033246,0.00006104
-1.45001246,0.00006104
-1.44969246,0.00006104
-1.44937246,0.00006104
-1.44905246,0.00006104
-1.44873246,0.00006104
-1.44841246,0.00006104
-1.44809246,0.00006104
-1.44777246,0.00006104
-1.44745246,0.01788385
-1.44713246,0.00006104
-1.44681246,0.01788385
-1.44649246,0.00006104
-1.44617246,0.00006104
-1.44585246,0.00006104
-1.44553246,0.00006104
-1.44521246,0.00006104
-1.44489246,0.00006104
-1.44457246,0.00006104
-1.44425246,0.00006104
-1.44393246,0.00006104
-1.44361246,0.00006104
-1.44329246,0.00006104
