Time,Channel A
(ms),(V)

-1.48087856,0.03570665
-1.48055856,0.01788385
-1.48023856,0.01788385
-1.47991856,0.01788385
-1.47959856,0.01788385
-1.47927856,0.01788385
-1.47895856,0.01788385
-1.47863856,0.05346843
-1.47831856,0.00006104
-1.47799856,0.00006104
-1.47767856,0.01788385
-1.47735856,0.01788385
-1.47703856,0.01788385
-1.47671856,0.01788385
-1.47639856,0.00006104
-1.47607856,0.00006104
-1.47575856,0.01788385
-1.47543856,0.00006104
-1.47511856,0.00006104
-1.47479856,0.01788385
-1.47447856,0.01788385
-1.47415856,0.00006104
-1.47383856,0.01788385
-1.47351856,0.00006104
-1.47319856,0.00006104
-1.47287856,0.01788385
-1.47255856,0.00006104
-1.47223856,0.00006104
-1.47191856,0.01788385
-1.47159856,0.01788385
-1.47127856,0.00006104
-1.47095856,0.01788385
-1.47063856,0.00006104
-1.47031856,0.00006104
-1.46999856,0.00006104
-1.46967856,-0.01770074
-1.46935856,0.00006104
-1.46903856,0.00006104
-1.46871856,0.00006104
-1.46839856,0.00006104
-1.46807856,0.00006104
-1.46775856,0.00006104
-1.46743856,0.01788385
-1.46711856,0.00006104
-1.46679856,0.00006104
-1.46647856,0.00006104
-1.46615856,0.00006104
-1.46583856,0.01788385
-1.46551856,0.01788385
-1.46519856,0.01788385
-1.46487856,0.00006104
-1.46455856,0.00006104
-1.46423856,0.00006104
-1.46391856,0.00006104
-1.46359856,0.00006104
-1.46327856,0.00006104
-1.46295856,0.00006104
-1.46263856,0.00006104
-1.46231856,0.00006104
-1.46199856,0.00006104
-1.46167856,0.01788385
-1.46135856,0.00006104
-1.46103856,0.00006104
-1.46071856,0.01788385
-1.46039856,0.00006104
-1.46007856,0.00006104
-1.45975856,0.00006104
-1.45943856,0.00006104
-1.45911856,0.00006104
-1.45879856,0.00006104
-1.45847856,-0.01770074
-1.45815856,0.00006104
-1.45783856,0.00006104
-1.45751856,0.00006104
-1.45719856,0.00006104
-1.45687856,0.00006104
-1.45655856,0.00006104
-1.45623856,0.01788385
-1.45591856,0.01788385
-1.45559856,0.01788385
-1.45527856,0.00006104
-1.45495856,0.00006104
-1.45463856,0.00006104
-1.45431856,0.01788385
-1.45399856,0.00006104
-1.45367856,0.00006104
-1.45335856,0.00006104
-1.45303856,0.00006104
-1.45271856,0.00006104
-1.45239856,0.00006104
-1.45207856,0.00006104
-1.45175856,-0.01770074
-1.45143856,0.00006104
-1.45111856,0.00006104
-1.45079856,-0.01770074
-1.45047856,0.00006104
-1.45015856,0.00006104
-1.44983856,0.00006104
-1.44951856,0.00006104
-1.44919856,0.00006104
-1.44887856,0.00006104
-1.44855856,0.00006104
-1.44823856,0.00006104
-1.44791856,0.00006104
-1.44759856,0.00006104
-1.44727856,0.00006104
-1.44695856,0.00006104
-1.44663856,0.00006104
-1.44631856,0.00006104
-1.44599856,0.00006104
-1.44567856,0.00006104
-1.44535856,0.00006104
-1.44503856,0.00006104
-1.44471856,0.00006104
-1.44439856,0.00006104
-1.44407856,0.00006104
-1.44375856,0.00006104
-1.44343856,0.00006104
