Time,Channel A
(ms),(V)

-1.48079393,0.03570665
-1.48047393,0.01788385
-1.48015393,0.00006104
-1.47983393,0.01788385
-1.47951393,0.01788385
-1.47919393,0.00006104
-1.47887393,0.01788385
-1.47855393,0.03570665
-1.47823393,0.01788385
-1.47791393,0.00006104
-1.47759393,0.01788385
-1.47727393,0.01788385
-1.47695393,0.00006104
-1.47663393,0.00006104
-1.47631393,0.00006104
-1.47599393,0.00006104
-1.47567393,0.01788385
-1.47535393,0.00006104
-1.47503393,0.00006104
-1.47471393,0.03570665
-1.47439393,0.01788385
-1.47407393,0.01788385
-1.47375393,0.01788385
-1.47343393,0.00006104
-1.47311393,0.01788385
-1.47279393,0.01788385
-1.47247393,0.01788385
-1.47215393,0.00006104
-1.47183393,0.01788385
-1.47151393,0.01788385
-1.47119393,0.00006104
-1.47087393,0.00006104
-1.47055393,0.00006104
-1.47023393,0.00006104
-1.46991393,0.00006104
-1.46959393,0.00006104
-1.46927393,0.00006104
-1.46895393,0.00006104
-1.46863393,0.00006104
-1.46831393,0.01788385
-1.46799393,0.01788385
-1.46767393,0.00006104
-1.46735393,0.01788385
-1.46703393,0.01788385
-1.46671393,0.00006104
-1.46639393,0.00006104
-1.46607393,0.01788385
-1.46575393,0.00006104
-1.46543393,0.01788385
-1.46511393,0.01788385
-1.46479393,0.00006104
-1.46447393,0.00006104
-1.46415393,0.00006104
-1.46383393,0.00006104
-1.46351393,0.00006104
-1.46319393,0.00006104
-1.46287393,0.00006104
-1.46255393,0.00006104
-1.46223393,0.00006104
-1.46191393,0.00006104
-1.46159393,0.00006104
-1.46127393,0.00006104
-1.46095393,0.00006104
-1.46063393,0.01788385
-1.46031393,0.00006104
-1.45999393,0.00006104
-1.45967393,0.01788385
-1.45935393,0.00006104
-1.45903393,0.00006104
-1.45871393,0.00006104
-1.45839393,-0.01770074
-1.45807393,0.00006104
-1.45775393,0.00006104
-1.45743393,0.00006104
-1.45711393,0.00006104
-1.45679393,0.00006104
-1.45647393,0.00006104
-1.45615393,0.01788385
-1.45583393,0.01788385
-1.45551393,0.01788385
-1.45519393,0.01788385
-1.45487393,0.01788385
-1.45455393,0.00006104
-1.45423393,0.01788385
-1.45391393,0.00006104
-1.45359393,0.00006104
-1.45327393,0.00006104
-1.45295393,0.00006104
-1.45263393,0.00006104
-1.45231393,0.00006104
-1.45199393,0.00006104
-1.45167393,0.00006104
-1.45135393,0.00006104
-1.45103393,-0.01770074
-1.45071393,0.00006104
-1.45039393,0.00006104
-1.45007393,0.00006104
-1.44975393,0.00006104
-1.44943393,0.00006104
-1.44911393,0.00006104
-1.44879393,0.00006104
-1.44847393,0.00006104
-1.44815393,0.00006104
-1.44783393,0.00006104
-1.44751393,0.01788385
-1.44719393,0.00006104
-1.44687393,0.01788385
-1.44655393,0.01788385
-1.44623393,0.00006104
-1.44591393,0.00006104
-1.44559393,0.00006104
-1.44527393,0.00006104
-1.44495393,0.00006104
-1.44463393,0.00006104
-1.44431393,0.00006104
-1.44399393,0.00006104
-1.44367393,0.00006104
-1.44335393,0.00006104
