Time,Channel A
(ms),(V)

-1.48076226,0.00006104
-1.48044226,0.00006104
-1.48012226,0.01788385
-1.47980226,0.01788385
-1.47948226,0.01788385
-1.47916226,0.00006104
-1.47884226,-0.01770074
-1.47852226,0.01788385
-1.47820226,0.01788385
-1.47788226,0.00006104
-1.47756226,0.01788385
-1.47724226,0.01788385
-1.47692226,0.01788385
-1.47660226,0.00006104
-1.47628226,0.01788385
-1.47596226,0.00006104
-1.47564226,0.01788385
-1.47532226,0.01788385
-1.47500226,0.00006104
-1.47468226,0.01788385
-1.47436226,0.01788385
-1.47404226,0.00006104
-1.47372226,0.01788385
-1.47340226,0.00006104
-1.47308226,0.00006104
-1.47276226,0.00006104
-1.47244226,-0.01770074
-1.47212226,-0.01770074
-1.47180226,0.00006104
-1.47148226,0.00006104
-1.47116226,0.00006104
-1.47084226,0.00006104
-1.47052226,0.00006104
-1.47020226,0.01788385
-1.46988226,0.01788385
-1.46956226,0.00006104
-1.46924226,0.00006104
-1.46892226,0.01788385
-1.46860226,0.00006104
-1.46828226,0.00006104
-1.46796226,0.00006104
-1.46764226,0.01788385
-1.46732226,0.01788385
-1.46700226,0.00006104
-1.46668226,0.00006104
-1.46636226,0.00006104
-1.46604226,0.00006104
-1.46572226,0.00006104
-1.46540226,0.00006104
-1.46508226,0.00006104
-1.46476226,0.00006104
-1.46444226,0.00006104
-1.46412226,0.00006104
-1.46380226,0.00006104
-1.46348226,0.00006104
-1.46316226,0.00006104
-1.46284226,0.00006104
-1.46252226,0.01788385
-1.46220226,0.00006104
-1.46188226,0.00006104
-1.46156226,0.00006104
-1.46124226,0.00006104
-1.46092226,-0.01770074
-1.46060226,0.00006104
-1.46028226,0.00006104
-1.45996226,0.00006104
-1.45964226,0.00006104
-1.45932226,0.00006104
-1.45900226,0.00006104
-1.45868226,0.00006104
-1.45836226,0.00006104
-1.45804226,0.00006104
-1.45772226,0.01788385
-1.45740226,0.00006104
-1.45708226,0.00006104
-1.45676226,0.01788385
-1.45644226,0.00006104
-1.45612226,0.00006104
-1.45580226,0.00006104
-1.45548226,0.00006104
-1.45516226,0.00006104
-1.45484226,0.00006104
-1.45452226,-0.01770074
-1.45420226,0.00006104
-1.45388226,0.00006104
-1.45356226,0.00006104
-1.45324226,0.00006104
-1.45292226,0.00006104
-1.45260226,0.00006104
-1.45228226,0.00006104
-1.45196226,0.00006104
-1.45164226,0.00006104
-1.45132226,0.00006104
-1.45100226,0.00006104
-1.45068226,0.00006104
-1.45036226,0.01788385
-1.45004226,0.00006104
-1.44972226,0.00006104
-1.44940226,0.00006104
-1.44908226,0.00006104
-1.44876226,0.00006104
-1.44844226,0.00006104
-1.44812226,-0.01770074
-1.44780226,0.00006104
-1.44748226,0.00006104
-1.44716226,0.00006104
-1.44684226,0.00006104
-1.44652226,0.00006104
-1.44620226,0.00006104
-1.44588226,0.00006104
-1.44556226,0.00006104
-1.44524226,0.00006104
-1.44492226,0.00006104
-1.44460226,0.00006104
-1.44428226,0.00006104
-1.44396226,0.00006104
-1.44364226,0.00006104
-1.44332226,0.00006104
