Time,Channel A
(ms),(V)

-1.48082839,0.00006104
-1.48050839,0.01788385
-1.48018839,0.00006104
-1.47986839,0.00006104
-1.47954839,0.03570665
-1.47922839,0.03570665
-1.47890839,0.00006104
-1.47858839,0.01788385
-1.47826839,0.03570665
-1.47794839,0.00006104
-1.47762839,0.01788385
-1.47730839,0.00006104
-1.47698839,-0.01770074
-1.47666839,0.00006104
-1.47634839,0.01788385
-1.47602839,0.00006104
-1.47570839,0.01788385
-1.47538839,0.03570665
-1.47506839,0.01788385
-1.47474839,0.01788385
-1.47442839,0.00006104
-1.47410839,0.00006104
-1.47378839,0.01788385
-1.47346839,0.01788385
-1.47314839,0.00006104
-1.47282839,0.01788385
-1.47250839,0.03570665
-1.47218839,0.01788385
-1.47186839,0.01788385
-1.47154839,0.00006104
-1.47122839,0.00006104
-1.47090839,0.00006104
-1.47058839,0.00006104
-1.47026839,-0.01770074
-1.46994839,0.00006104
-1.46962839,0.00006104
-1.46930839,0.00006104
-1.46898839,0.01788385
-1.46866839,0.00006104
-1.46834839,0.01788385
-1.46802839,0.01788385
-1.46770839,0.00006104
-1.46738839,0.00006104
-1.46706839,0.01788385
-1.46674839,0.01788385
-1.46642839,0.01788385
-1.46610839,0.01788385
-1.46578839,0.00006104
-1.46546839,0.01788385
-1.46514839,0.01788385
-1.46482839,0.00006104
-1.46450839,0.00006104
-1.46418839,0.00006104
-1.46386839,0.00006104
-1.46354839,0.00006104
-1.46322839,0.00006104
-1.46290839,0.00006104
-1.46258839,0.00006104
-1.46226839,0.01788385
-1.46194839,0.00006104
-1.46162839,0.00006104
-1.46130839,0.00006104
-1.46098839,0.00006104
-1.46066839,0.00006104
-1.46034839,0.00006104
-1.46002839,0.01788385
-1.45970839,0.00006104
-1.45938839,0.00006104
-1.45906839,0.00006104
-1.45874839,0.00006104
-1.45842839,0.00006104
-1.45810839,0.00006104
-1.45778839,0.00006104
-1.45746839,0.00006104
-1.45714839,0.00006104
-1.45682839,0.01788385
-1.45650839,0.00006104
-1.45618839,0.00006104
-1.45586839,0.00006104
-1.45554839,0.00006104
-1.45522839,0.00006104
-1.45490839,0.00006104
-1.45458839,0.00006104
-1.45426839,0.01788385
-1.45394839,0.00006104
-1.45362839,0.00006104
-1.45330839,0.00006104
-1.45298839,0.00006104
-1.45266839,0.00006104
-1.45234839,-0.01770074
-1.45202839,0.00006104
-1.45170839,0.00006104
-1.45138839,0.00006104
-1.45106839,0.00006104
-1.45074839,0.00006104
-1.45042839,0.00006104
-1.45010839,0.00006104
-1.44978839,0.00006104
-1.44946839,0.00006104
-1.44914839,0.00006104
-1.44882839,0.00006104
-1.44850839,0.00006104
-1.44818839,0.00006104
-1.44786839,0.00006104
-1.44754839,0.00006104
-1.44722839,0.01788385
-1.44690839,0.00006104
-1.44658839,0.00006104
-1.44626839,0.00006104
-1.44594839,0.00006104
-1.44562839,0.00006104
-1.44530839,0.00006104
-1.44498839,0.00006104
-1.44466839,0.00006104
-1.44434839,0.00006104
-1.44402839,0.00006104
-1.44370839,0.00006104
-1.44338839,0.00006104
