Time,Channel A
(ms),(V)

-1.48088101,0.05346843
-1.48056101,0.01788385
-1.48024101,0.03570665
-1.47992101,0.03570665
-1.47960101,0.03570665
-1.47928101,0.01788385
-1.47896101,0.01788385
-1.47864101,0.01788385
-1.47832101,0.01788385
-1.47800101,0.01788385
-1.47768101,0.03570665
-1.47736101,0.00006104
-1.47704101,0.00006104
-1.47672101,0.03570665
-1.47640101,0.01788385
-1.47608101,0.01788385
-1.47576101,0.00006104
-1.47544101,0.00006104
-1.47512101,0.00006104
-1.47480101,0.01788385
-1.47448101,0.00006104
-1.47416101,0.00006104
-1.47384101,0.01788385
-1.47352101,0.03570665
-1.47320101,0.01788385
-1.47288101,0.01788385
-1.47256101,0.00006104
-1.47224101,0.00006104
-1.47192101,0.03570665
-1.47160101,0.01788385
-1.47128101,0.00006104
-1.47096101,0.01788385
-1.47064101,0.01788385
-1.47032101,0.00006104
-1.47000101,0.00006104
-1.46968101,0.00006104
-1.46936101,0.01788385
-1.46904101,0.00006104
-1.46872101,-0.01770074
-1.46840101,0.00006104
-1.46808101,0.00006104
-1.46776101,0.00006104
-1.46744101,0.00006104
-1.46712101,0.00006104
-1.46680101,0.01788385
-1.46648101,0.01788385
-1.46616101,0.00006104
-1.46584101,0.00006104
-1.46552101,0.00006104
-1.46520101,0.01788385
-1.46488101,0.00006104
-1.46456101,0.01788385
-1.46424101,0.00006104
-1.46392101,0.00006104
-1.46360101,0.01788385
-1.46328101,0.00006104
-1.46296101,-0.01770074
-1.46264101,0.00006104
-1.46232101,0.00006104
-1.46200101,0.00006104
-1.46168101,0.00006104
-1.46136101,0.00006104
-1.46104101,0.00006104
-1.46072101,0.00006104
-1.46040101,0.00006104
-1.46008101,0.00006104
-1.45976101,0.01788385
-1.45944101,0.00006104
-1.45912101,0.00006104
-1.45880101,0.01788385
-1.45848101,0.00006104
-1.45816101,0.01788385
-1.45784101,0.00006104
-1.45752101,0.00006104
-1.45720101,0.00006104
-1.45688101,0.00006104
-1.45656101,0.00006104
-1.45624101,0.00006104
-1.45592101,0.00006104
-1.45560101,0.00006104
-1.45528101,0.01788385
-1.45496101,0.00006104
-1.45464101,0.00006104
-1.45432101,0.00006104
-1.45400101,0.00006104
-1.45368101,0.00006104
-1.45336101,0.01788385
-1.45304101,0.00006104
-1.45272101,0.00006104
-1.45240101,0.00006104
-1.45208101,0.00006104
-1.45176101,0.00006104
-1.45144101,0.00006104
-1.45112101,0.00006104
-1.45080101,0.00006104
-1.45048101,0.00006104
-1.45016101,0.00006104
-1.44984101,0.00006104
-1.44952101,0.00006104
-1.44920101,0.00006104
-1.44888101,0.00006104
-1.44856101,0.00006104
-1.44824101,0.00006104
-1.44792101,0.00006104
-1.44760101,0.00006104
-1.44728101,0.00006104
-1.44696101,0.00006104
-1.44664101,0.00006104
-1.44632101,0.00006104
-1.44600101,0.00006104
-1.44568101,0.00006104
-1.44536101,0.00006104
-1.44504101,0.00006104
-1.44472101,0.00006104
-1.44440101,-0.01770074
-1.44408101,0.00006104
-1.44376101,0.00006104
-1.44344101,0.00006104
