sample,time_raw,adc,mv
500,9980000,2033,31
501,10000000,1744,26
502,10020000,2033,31
503,10040000,2033,31
504,10060000,2033,31
505,10080000,2033,31
506,10100000,1744,26
507,10120000,2033,31
508,10140000,2033,31
509,10160000,2033,31
510,10180000,2033,31
511,10200000,1744,26
512,10220000,2033,31
513,10240000,2033,31
514,10260000,2033,31
515,10280000,1744,26
516,10300000,2033,31
517,10320000,2033,31
518,10340000,2033,31
519,10360000,2033,31
520,10380000,2033,31
521,10400000,2033,31
522,10420000,2033,31
523,10440000,2033,31
524,10460000,2033,31
525,10480000,2033,31
526,10500000,2033,31
527,10520000,2033,31
528,10540000,2322,35
529,10560000,2033,31
530,10580000,2033,31
531,10600000,2033,31
532,10620000,2033,31
533,10640000,2033,31
534,10660000,2033,31
535,10680000,2033,31
536,10700000,2033,31
537,10720000,2033,31
538,10740000,1744,26
539,10760000,2033,31
540,10780000,2033,31
541,10800000,2033,31
542,10820000,2033,31
543,10840000,2033,31
544,10860000,2033,31
545,10880000,2033,31
546,10900000,2033,31
547,10920000,2033,31
548,10940000,2033,31
549,10960000,2033,31
550,10980000,1744,26
551,11000000,2033,31
552,11020000,2033,31
553,11040000,2033,31
554,11060000,2322,35
555,11080000,2033,31
556,11100000,1744,26
557,11120000,2033,31
558,11140000,2033,31
559,11160000,2033,31
560,11180000,2033,31
561,11200000,2033,31
562,11220000,2033,31
563,11240000,2033,31
564,11260000,2033,31
565,11280000,2033,31
566,11300000,2033,31
567,11320000,2033,31
568,11340000,2033,31
569,11360000,2033,31
570,11380000,2033,31
571,11400000,2033,31
572,11420000,2033,31
573,11440000,2033,31
574,11460000,2033,31
575,11480000,2033,31
576,11500000,2033,31
577,11520000,2033,31
578,11540000,2033,31
579,11560000,1744,26
580,11580000,2033,31
581,11600000,2033,31
582,11620000,2033,31
583,11640000,2033,31
584,11660000,2033,31
585,11680000,2033,31
586,11700000,2033,31
587,11720000,2033,31
588,11740000,2033,31
589,11760000,2033,31
590,11780000,2033,31
591,11800000,2033,31
592,11820000,2033,31
593,11840000,2322,35
594,11860000,1744,26
595,11880000,2033,31
596,11900000,2033,31
597,11920000,1744,26
598,11940000,1744,26
599,11960000,2033,31
600,11980000,2033,31
601,12000000,2033,31
602,12020000,2033,31
603,12040000,2033,31
604,12060000,2033,31
605,12080000,2033,31
606,12100000,2033,31
607,12120000,2033,31
608,12140000,2033,31
609,12160000,2033,31
610,12180000,2033,31
611,12200000,1744,26
612,12220000,2033,31
613,12240000,1744,26
614,12260000,1744,26
615,12280000,2033,31
616,12300000,2033,31
617,12320000,2033,31
618,12340000,2033,31
619,12360000,2033,31
620,12380000,2033,31
621,12400000,2033,31
622,12420000,2033,31
623,12440000,2033,31
624,12460000,2033,31
625,12480000,2033,31
626,12500000,2033,31
627,12520000,2033,31
628,12540000,2033,31
629,12560000,2033,31
630,12580000,2033,31
631,12600000,2033,31
632,12620000,2033,31
633,12640000,2033,31
634,12660000,2033,31
635,12680000,2033,31
636,12700000,2033,31
637,12720000,2033,31
638,12740000,2033,31
639,12760000,2033,31
640,12780000,2033,31
641,12800000,2033,31
642,12820000,2033,31
643,12840000,2033,31
644,12860000,2033,31
645,12880000,2033,31
646,12900000,2033,31
647,12920000,2033,31
648,12940000,2033,31
649,12960000,2033,31
650,12980000,1744,26
651,13000000,2033,31
652,13020000,1744,26
653,13040000,1744,26
654,13060000,2033,31
655,13080000,2033,31
656,13100000,1744,26
657,13120000,2033,31
658,13140000,2033,31
659,13160000,1744,26
660,13180000,2033,31
661,13200000,2033,31
662,13220000,2033,31
663,13240000,1744,26
664,13260000,2033,31
665,13280000,2033,31
666,13300000,2033,31
667,13320000,2033,31
668,13340000,2033,31
669,13360000,1744,26
670,13380000,2033,31
671,13400000,2033,31
672,13420000,2033,31
673,13440000,2033,31
674,13460000,2033,31
675,13480000,2033,31
676,13500000,2033,31
677,13520000,2033,31
678,13540000,2033,31
679,13560000,2033,31
680,13580000,2033,31
681,13600000,1744,26
682,13620000,2033,31
683,13640000,2033,31
684,13660000,2033,31
685,13680000,2033,31
686,13700000,2033,31
687,13720000,2322,35
688,13740000,2033,31
689,13760000,2033,31
690,13780000,2033,31
691,13800000,2033,31
692,13820000,2033,31
693,13840000,2033,31
694,13860000,2033,31
695,13880000,2033,31
696,13900000,2033,31
697,13920000,2033,31
698,13940000,2033,31
699,13960000,2033,31
700,13980000,2033,31
701,14000000,2033,31
702,14020000,2033,31
703,14040000,2033,31
704,14060000,2033,31
705,14080000,2033,31
706,14100000,2033,31
707,14120000,2033,31
708,14140000,2033,31
709,14160000,2033,31
710,14180000,2033,31
711,14200000,2033,31
712,14220000,2033,31
713,14240000,2033,31
714,14260000,2033,31
715,14280000,2033,31
716,14300000,2033,31
717,14320000,1744,26
718,14340000,2033,31
719,14360000,2033,31
720,14380000,2033,31
721,14400000,2033,31
722,14420000,2033,31
723,14440000,1744,26
724,14460000,1744,26
725,14480000,2033,31
726,14500000,2033,31
727,14520000,2033,31
728,14540000,2033,31
729,14560000,2033,31
730,14580000,2033,31
731,14600000,2033,31
732,14620000,2033,31
733,14640000,2033,31
734,14660000,2033,31
735,14680000,2322,35
736,14700000,2033,31
737,14720000,2033,31
738,14740000,2033,31
739,14760000,2033,31
740,14780000,2033,31
741,14800000,2033,31
742,14820000,2033,31
743,14840000,2033,31
744,14860000,2033,31
745,14880000,2033,31
746,14900000,2033,31
747,14920000,2033,31
748,14940000,2033,31
749,14960000,2033,31
750,14980000,2033,31
751,15000000,2033,31
752,15020000,2033,31
753,15040000,2033,31
754,15060000,2033,31
755,15080000,2033,31
756,15100000,2033,31
757,15120000,2033,31
758,15140000,2033,31
759,15160000,2033,31
760,15180000,2033,31
761,15200000,2033,31
762,15220000,2033,31
763,15240000,2033,31
764,15260000,1744,26
765,15280000,2033,31
766,15300000,2033,31
767,15320000,2033,31
768,15340000,2033,31
769,15360000,2033,31
770,15380000,2033,31
771,15400000,2033,31
772,15420000,2033,31
773,15440000,2033,31
774,15460000,2033,31
775,15480000,2033,31
776,15500000,2033,31
777,15520000,2033,31
778,15540000,2033,31
779,15560000,2033,31
780,15580000,2033,31
781,15600000,1744,26
782,15620000,2033,31
783,15640000,2033,31
784,15660000,2033,31
785,15680000,2033,31
786,15700000,2033,31
787,15720000,2033,31
788,15740000,2033,31
789,15760000,2033,31
790,15780000,2033,31
791,15800000,2033,31
792,15820000,2033,31
793,15840000,1744,26
794,15860000,2033,31
795,15880000,2033,31
796,15900000,2033,31
797,15920000,2033,31
798,15940000,1744,26
799,15960000,2033,31
800,15980000,2033,31
801,16000000,1744,26
802,16020000,2033,31
803,16040000,2033,31
804,16060000,2033,31
805,16080000,2033,31
806,16100000,2033,31
807,16120000,2033,31
808,16140000,2033,31
809,16160000,2033,31
810,16180000,2033,31
811,16200000,2033,31
812,16220000,2033,31
813,16240000,2033,31
814,16260000,2033,31
815,16280000,2033,31
816,16300000,2033,31
817,16320000,2033,31
818,16340000,1744,26
819,16360000,2033,31
820,16380000,2033,31
821,16400000,2033,31
822,16420000,2033,31
823,16440000,2033,31
824,16460000,2033,31
825,16480000,2033,31
826,16500000,1744,26
827,16520000,2033,31
828,16540000,2033,31
829,16560000,2033,31
830,16580000,2033,31
831,16600000,2033,31
832,16620000,2033,31
833,16640000,2033,31
834,16660000,2033,31
835,16680000,2033,31
836,16700000,2033,31
837,16720000,2033,31
838,16740000,2033,31
839,16760000,2033,31
840,16780000,2033,31
841,16800000,2033,31
842,16820000,2033,31
843,16840000,1744,26
844,16860000,2033,31
845,16880000,2033,31
846,16900000,2033,31
847,16920000,2033,31
848,16940000,2033,31
849,16960000,2033,31
850,16980000,2033,31
851,17000000,2033,31
852,17020000,2033,31
853,17040000,2033,31
854,17060000,1744,26
855,17080000,2033,31
856,17100000,2033,31
857,17120000,2033,31
858,17140000,2033,31
859,17160000,2033,31
860,17180000,2033,31
861,17200000,2033,31
862,17220000,2322,35
863,17240000,2033,31
864,17260000,2033,31
865,17280000,2033,31
866,17300000,2033,31
867,17320000,2033,31
868,17340000,2033,31
869,17360000,2033,31
870,17380000,2033,31
871,17400000,2033,31
872,17420000,2033,31
873,17440000,2033,31
874,17460000,2033,31
875,17480000,2033,31
876,17500000,2033,31
877,17520000,2033,31
878,17540000,2033,31
879,17560000,2033,31
880,17580000,2033,31
881,17600000,2033,31
882,17620000,2322,35
883,17640000,2033,31
884,17660000,2033,31
885,17680000,2033,31
886,17700000,2322,35
887,17720000,1744,26
888,17740000,2033,31
889,17760000,2033,31
890,17780000,2033,31
891,17800000,2033,31
892,17820000,2033,31
893,17840000,2033,31
894,17860000,2033,31
895,17880000,2033,31
896,17900000,2033,31
897,17920000,2033,31
898,17940000,1744,26
899,17960000,2033,31
900,17980000,2033,31
901,18000000,2033,31
902,18020000,2033,31
903,18040000,2033,31
904,18060000,2033,31
905,18080000,2033,31
906,18100000,2033,31
907,18120000,2033,31
908,18140000,2033,31
909,18160000,2033,31
910,18180000,2033,31
911,18200000,2033,31
912,18220000,2033,31
913,18240000,2033,31
914,18260000,2033,31
915,18280000,2033,31
916,18300000,2033,31
917,18320000,2033,31
918,18340000,2033,31
919,18360000,2033,31
920,18380000,2033,31
921,18400000,2033,31
922,18420000,2033,31
923,18440000,2033,31
924,18460000,2033,31
925,18480000,2033,31
926,18500000,2033,31
927,18520000,2033,31
928,18540000,2033,31
929,18560000,2033,31
930,18580000,2033,31
931,18600000,2033,31
932,18620000,2033,31
933,18640000,2033,31
934,18660000,2033,31
935,18680000,1744,26
936,18700000,2033,31
937,18720000,2033,31
938,18740000,2033,31
939,18760000,2033,31
940,18780000,2033,31
941,18800000,2033,31
942,18820000,2322,35
943,18840000,2033,31
944,18860000,2033,31
945,18880000,2033,31
946,18900000,2033,31
947,18920000,2033,31
948,18940000,2033,31
949,18960000,2322,35
950,18980000,2033,31
951,19000000,2033,31
952,19020000,2033,31
953,19040000,2033,31
954,19060000,2033,31
955,19080000,2033,31
956,19100000,2033,31
957,19120000,2033,31
958,19140000,2322,35
959,19160000,2033,31
960,19180000,2033,31
961,19200000,2033,31
962,19220000,2322,35
963,19240000,2033,31
964,19260000,2033,31
965,19280000,2033,31
966,19300000,2033,31
967,19320000,2033,31
968,19340000,2033,31
969,19360000,2033,31
970,19380000,2033,31
971,19400000,2033,31
972,19420000,2033,31
973,19440000,2033,31
974,19460000,2033,31
975,19480000,2033,31
976,19500000,2033,31
977,19520000,2033,31
978,19540000,2033,31
979,19560000,2033,31
980,19580000,2033,31
981,19600000,1744,26
982,19620000,2033,31
983,19640000,2033,31
984,19660000,2033,31
985,19680000,2033,31
986,19700000,2033,31
987,19720000,2322,35
988,19740000,2033,31
989,19760000,2033,31
990,19780000,2033,31
991,19800000,2033,31
992,19820000,2033,31
993,19840000,2033,31
994,19860000,2033,31
995,19880000,2033,31
996,19900000,2033,31
997,19920000,2033,31
998,19940000,2033,31
999,19960000,2033,31
1000,19980000,2033,31
1001,20000000,2033,31
1002,20020000,1744,26
1003,20040000,2033,31
1004,20060000,2033,31
1005,20080000,2033,31
1006,20100000,2033,31
1007,20120000,2033,31
1008,20140000,2033,31
1009,20160000,2033,31
1010,20180000,2033,31
1011,20200000,2033,31
1012,20220000,2033,31
1013,20240000,2033,31
1014,20260000,1744,26
1015,20280000,2033,31
1016,20300000,2033,31
1017,20320000,2033,31
1018,20340000,2033,31
1019,20360000,2033,31
1020,20380000,2033,31
1021,20400000,2033,31
1022,20420000,2033,31
1023,20440000,2033,31
1024,20460000,2033,31
1025,20480000,2033,31
1026,20500000,2033,31
1027,20520000,2033,31
1028,20540000,2033,31
1029,20560000,2033,31
1030,20580000,2033,31
1031,20600000,2033,31
1032,20620000,2033,31
1033,20640000,2033,31
1034,20660000,2033,31
1035,20680000,2033,31
1036,20700000,2033,31
1037,20720000,2033,31
1038,20740000,1744,26
1039,20760000,2033,31
1040,20780000,2033,31
1041,20800000,2033,31
1042,20820000,2033,31
1043,20840000,2033,31
1044,20860000,2033,31
1045,20880000,2033,31
1046,20900000,2033,31
1047,20920000,2033,31
1048,20940000,2033,31
1049,20960000,2033,31
1050,20980000,2033,31
1051,21000000,2033,31
1052,21020000,2033,31
1053,21040000,2033,31
1054,21060000,2033,31
1055,21080000,2033,31
1056,21100000,2033,31
1057,21120000,1744,26
1058,21140000,2033,31
1059,21160000,2033,31
1060,21180000,2033,31
1061,21200000,2033,31
1062,21220000,2033,31
1063,21240000,2033,31
1064,21260000,2033,31
1065,21280000,2033,31
1066,21300000,2033,31
1067,21320000,2033,31
1068,21340000,2033,31
1069,21360000,2033,31
1070,21380000,2033,31
1071,21400000,2033,31
1072,21420000,2033,31
1073,21440000,2033,31
1074,21460000,2033,31
1075,21480000,2033,31
1076,21500000,2033,31
1077,21520000,2033,31
1078,21540000,2033,31
1079,21560000,2033,31
1080,21580000,2033,31
1081,21600000,2033,31
1082,21620000,2033,31
1083,21640000,2033,31
1084,21660000,2033,31
1085,21680000,2033,31
1086,21700000,2033,31
1087,21720000,2033,31
1088,21740000,2033,31
1089,21760000,2033,31
1090,21780000,2033,31
1091,21800000,2033,31
1092,21820000,2033,31
1093,21840000,1744,26
1094,21860000,2033,31
1095,21880000,2033,31
1096,21900000,2033,31
1097,21920000,2033,31
1098,21940000,2033,31
1099,21960000,2033,31
1100,21980000,2033,31
1101,22000000,2033,31
1102,22020000,2033,31
1103,22040000,2033,31
1104,22060000,2033,31
1105,22080000,2033,31
1106,22100000,2033,31
1107,22120000,2033,31
1108,22140000,2033,31
1109,22160000,2033,31
1110,22180000,2033,31
1111,22200000,2033,31
1112,22220000,2033,31
1113,22240000,2033,31
1114,22260000,2033,31
1115,22280000,2033,31
1116,22300000,2322,35
1117,22320000,2033,31
1118,22340000,2033,31
1119,22360000,2033,31
1120,22380000,1744,26
1121,22400000,2033,31
1122,22420000,2033,31
1123,22440000,1744,26
1124,22460000,2033,31
1125,22480000,2033,31
1126,22500000,2033,31
1127,22520000,2033,31
1128,22540000,2033,31
1129,22560000,2033,31
1130,22580000,2033,31
1131,22600000,2033,31
1132,22620000,2033,31
1133,22640000,2033,31
1134,22660000,1744,26
1135,22680000,2033,31
1136,22700000,1744,26
1137,22720000,2033,31
1138,22740000,2033,31
1139,22760000,2033,31
1140,22780000,2033,31
1141,22800000,2033,31
1142,22820000,2033,31
1143,22840000,2033,31
1144,22860000,2033,31
1145,22880000,1744,26
1146,22900000,2033,31
1147,22920000,2033,31
1148,22940000,2033,31
1149,22960000,2033,31
1150,22980000,2033,31
1151,23000000,2033,31
1152,23020000,2033,31
1153,23040000,2033,31
1154,23060000,2033,31
1155,23080000,2033,31
1156,23100000,2033,31
1157,23120000,2033,31
1158,23140000,2033,31
1159,23160000,2033,31
1160,23180000,2033,31
1161,23200000,2033,31
1162,23220000,2033,31
1163,23240000,2033,31
1164,23260000,2033,31
1165,23280000,2033,31
1166,23300000,2033,31
1167,23320000,2033,31
1168,23340000,2033,31
1169,23360000,2322,35
1170,23380000,2033,31
1171,23400000,2033,31
1172,23420000,2033,31
1173,23440000,2033,31
1174,23460000,2033,31
1175,23480000,2033,31
1176,23500000,2033,31
1177,23520000,2033,31
1178,23540000,2033,31
1179,23560000,2033,31
1180,23580000,2033,31
1181,23600000,2033,31
1182,23620000,2033,31
1183,23640000,2033,31
1184,23660000,2033,31
1185,23680000,2033,31
1186,23700000,2033,31
1187,23720000,2033,31
1188,23740000,2033,31
1189,23760000,2033,31
1190,23780000,2033,31
1191,23800000,2033,31
1192,23820000,2033,31
1193,23840000,2033,31
1194,23860000,2033,31
1195,23880000,2033,31
1196,23900000,2033,31
1197,23920000,2033,31
1198,23940000,2033,31
1199,23960000,2033,31
1200,23980000,2033,31
1201,24000000,2033,31
1202,24020000,2033,31
1203,24040000,2033,31
1204,24060000,2033,31
1205,24080000,2033,31
1206,24100000,2033,31
1207,24120000,2033,31
1208,24140000,2033,31
1209,24160000,2033,31
1210,24180000,2322,35
1211,24200000,2033,31
1212,24220000,2033,31
1213,24240000,2033,31
1214,24260000,2033,31
1215,24280000,2033,31
1216,24300000,2033,31
1217,24320000,2033,31
1218,24340000,2033,31
1219,24360000,2033,31
1220,24380000,2033,31
1221,24400000,2033,31
1222,24420000,2033,31
1223,24440000,1744,26
1224,24460000,2033,31
1225,24480000,2033,31
1226,24500000,2033,31
1227,24520000,2033,31
1228,24540000,2033,31
1229,24560000,1744,26
1230,24580000,2033,31
1231,24600000,2033,31
1232,24620000,2033,31
1233,24640000,2033,31
1234,24660000,2033,31
1235,24680000,1744,26
1236,24700000,2033,31
1237,24720000,2033,31
1238,24740000,2033,31
1239,24760000,2033,31
1240,24780000,2033,31
1241,24800000,2033,31
1242,24820000,2033,31
1243,24840000,2033,31
1244,24860000,2033,31
1245,24880000,1744,26
1246,24900000,2033,31
1247,24920000,2033,31
1248,24940000,2033,31
1249,24960000,2033,31
1250,24980000,2033,31
